"sell_date","date_time","day_name","day_index","is_workday","year_season","money","coffee_name","category","caffeine_level","contains_milk","segment_name","segment_id"
"2024-09-16","2024-09-16 18:54:45",Monday,0,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-16","2024-09-16 18:56:05",Monday,0,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-16","2024-09-16 21:10:19",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-16","2024-09-16 21:11:33",Monday,0,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-16","2024-09-16 21:37:47",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-16","2024-09-16 21:38:49",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 07:54:58",Tuesday,1,1,Autumn,23,Cortado,Coffee,Medium,1,Morning,1
"2024-09-17","2024-09-17 08:09:01",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Morning,1
"2024-09-17","2024-09-17 08:37:38",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-17","2024-09-17 08:42:31",Tuesday,1,1,Autumn,23,Cortado,Coffee,Medium,1,Morning,1
"2024-09-17","2024-09-17 09:10:04",Tuesday,1,1,Autumn,32,Cappuccino,Coffee,Medium,1,Morning,1
"2024-09-17","2024-09-17 09:11:08",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-17","2024-09-17 09:34:57",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-17","2024-09-17 12:38:34",Tuesday,1,1,Autumn,18,Espresso,Coffee,High,0,Midday,2
"2024-09-17","2024-09-17 12:39:34",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-17","2024-09-17 12:44:15",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-17","2024-09-17 13:54:23",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-17","2024-09-17 13:55:31",Tuesday,1,1,Autumn,23,Cortado,Coffee,Medium,1,Afternoon,3
"2024-09-17","2024-09-17 16:29:37",Tuesday,1,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-17","2024-09-17 16:31:01",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-17","2024-09-17 18:54:24",Tuesday,1,1,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-17","2024-09-17 19:00:46",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 19:03:53",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 19:12:48",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-17","2024-09-17 19:14:00",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 19:15:00",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 19:31:57",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-17","2024-09-17 22:19:36",Tuesday,1,1,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-17","2024-09-17 22:20:19",Tuesday,1,1,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-18","2024-09-18 14:29:49",Wednesday,2,1,Autumn,32,Latte,Coffee,Medium,1,Afternoon,3
"2024-09-18","2024-09-18 17:34:20",Wednesday,2,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-18","2024-09-18 21:15:39",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-18","2024-09-18 21:18:22",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-19","2024-09-19 08:17:19",Thursday,3,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-19","2024-09-19 08:30:29",Thursday,3,1,Autumn,23,Cortado,Coffee,Medium,1,Morning,1
"2024-09-19","2024-09-19 10:01:31",Thursday,3,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-19","2024-09-19 12:59:34",Thursday,3,1,Autumn,23,Americano,Coffee,High,0,Midday,2
"2024-09-19","2024-09-19 13:00:34",Thursday,3,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-19","2024-09-19 13:45:42",Thursday,3,1,Autumn,23,Cortado,Coffee,Medium,1,Afternoon,3
"2024-09-20","2024-09-20 08:34:57",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-20","2024-09-20 09:46:15",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-20","2024-09-20 13:39:55",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-20","2024-09-20 16:03:30",Friday,4,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-20","2024-09-20 20:39:23",Friday,4,1,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-20","2024-09-20 21:31:37",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-20","2024-09-20 21:32:43",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-21","2024-09-21 11:01:15",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-21","2024-09-21 11:02:14",Saturday,5,0,Autumn,32,Cocoa,Sweet,None,1,Midday,2
"2024-09-21","2024-09-21 11:37:47",Saturday,5,0,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-21","2024-09-21 11:38:45",Saturday,5,0,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-21","2024-09-21 15:10:09",Saturday,5,0,Autumn,32,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-09-21","2024-09-21 15:36:14",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Afternoon,3
"2024-09-21","2024-09-21 18:16:29",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-21","2024-09-21 18:17:31",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-21","2024-09-21 20:29:43",Saturday,5,0,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-21","2024-09-21 20:30:39",Saturday,5,0,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-21","2024-09-21 20:33:58",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-21","2024-09-21 20:35:30",Saturday,5,0,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-21","2024-09-21 22:18:46",Saturday,5,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-21","2024-09-21 22:19:50",Saturday,5,0,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-21","2024-09-21 22:20:48",Saturday,5,0,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-22","2024-09-22 08:32:54",Sunday,6,0,Autumn,23,Americano,Coffee,High,0,Morning,1
"2024-09-22","2024-09-22 10:12:10",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-22","2024-09-22 10:13:09",Sunday,6,0,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-22","2024-09-22 11:06:26",Sunday,6,0,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-22","2024-09-22 11:07:36",Sunday,6,0,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-22","2024-09-22 11:52:00",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-22","2024-09-22 11:55:13",Sunday,6,0,Autumn,23,Americano,Coffee,High,0,Midday,2
"2024-09-22","2024-09-22 12:07:21",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-22","2024-09-22 13:28:15",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-22","2024-09-22 13:29:36",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-22","2024-09-22 13:33:35",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-22","2024-09-22 15:34:10",Sunday,6,0,Autumn,32,Latte,Coffee,Medium,1,Afternoon,3
"2024-09-22","2024-09-22 15:35:24",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-22","2024-09-22 16:25:03",Sunday,6,0,Autumn,32,Cocoa,Sweet,None,1,Evening,4
"2024-09-22","2024-09-22 20:19:10",Sunday,6,0,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-22","2024-09-22 20:20:36",Sunday,6,0,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-22","2024-09-22 20:46:26",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-22","2024-09-22 20:47:35",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-22","2024-09-22 21:07:05",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-22","2024-09-22 21:08:15",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-22","2024-09-22 21:54:04",Sunday,6,0,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-22","2024-09-22 21:54:54",Sunday,6,0,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-22","2024-09-22 22:37:02",Sunday,6,0,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-22","2024-09-22 22:37:58",Sunday,6,0,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-23","2024-09-23 09:03:37",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-23","2024-09-23 10:04:17",Monday,0,1,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-23","2024-09-23 12:11:04",Monday,0,1,Autumn,23,Americano,Coffee,High,0,Midday,2
"2024-09-23","2024-09-23 14:08:52",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-23","2024-09-23 17:27:48",Monday,0,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-23","2024-09-23 18:48:30",Monday,0,1,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-23","2024-09-23 19:47:22",Monday,0,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-23","2024-09-23 20:09:46",Monday,0,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-23","2024-09-23 22:13:31",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-23","2024-09-23 22:15:15",Monday,0,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-24","2024-09-24 08:33:33",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-24","2024-09-24 12:23:57",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-24","2024-09-24 12:24:55",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-24","2024-09-24 12:46:44",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-24","2024-09-24 12:47:49",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-24","2024-09-24 14:11:39",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Afternoon,3
"2024-09-24","2024-09-24 14:31:29",Tuesday,1,1,Autumn,23,Cortado,Coffee,Medium,1,Afternoon,3
"2024-09-24","2024-09-24 15:37:24",Tuesday,1,1,Autumn,32,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-09-24","2024-09-24 16:38:48",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-24","2024-09-24 18:43:03",Tuesday,1,1,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-24","2024-09-24 18:43:54",Tuesday,1,1,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-24","2024-09-24 20:15:50",Tuesday,1,1,Autumn,32,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-24","2024-09-24 21:05:14",Tuesday,1,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-24","2024-09-24 21:06:32",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-24","2024-09-24 21:07:35",Tuesday,1,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-25","2024-09-25 07:51:21",Wednesday,2,1,Autumn,32,Cappuccino,Coffee,Medium,1,Morning,1
"2024-09-25","2024-09-25 11:35:33",Wednesday,2,1,Autumn,23,Cortado,Coffee,Medium,1,Midday,2
"2024-09-25","2024-09-25 11:51:15",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-25","2024-09-25 11:52:53",Wednesday,2,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-25","2024-09-25 13:54:51",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-25","2024-09-25 13:55:59",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-25","2024-09-25 17:36:37",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-25","2024-09-25 17:37:32",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-25","2024-09-25 21:34:41",Wednesday,2,1,Autumn,23,Americano,Coffee,High,0,Evening,4
"2024-09-25","2024-09-25 22:18:52",Wednesday,2,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-26","2024-09-26 08:43:35",Thursday,3,1,Autumn,32,Latte,Coffee,Medium,1,Morning,1
"2024-09-26","2024-09-26 10:37:06",Thursday,3,1,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-26","2024-09-26 10:55:52",Thursday,3,1,Autumn,18,Espresso,Coffee,High,0,Midday,2
"2024-09-26","2024-09-26 11:34:49",Thursday,3,1,Autumn,32,Cappuccino,Coffee,Medium,1,Midday,2
"2024-09-26","2024-09-26 12:48:01",Thursday,3,1,Autumn,32,Latte,Coffee,Medium,1,Midday,2
"2024-09-26","2024-09-26 18:21:56",Thursday,3,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-26","2024-09-26 22:45:15",Thursday,3,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-26","2024-09-26 22:46:18",Thursday,3,1,Autumn,23,Cortado,Coffee,Medium,1,Evening,4
"2024-09-26","2024-09-26 22:47:25",Thursday,3,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-27","2024-09-27 09:29:46",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-27","2024-09-27 09:33:44",Friday,4,1,Autumn,23,Cortado,Coffee,Medium,1,Morning,1
"2024-09-27","2024-09-27 09:41:05",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Morning,1
"2024-09-27","2024-09-27 10:46:57",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-27","2024-09-27 11:35:00",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-27","2024-09-27 13:20:31",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-09-27","2024-09-27 13:25:05",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-09-27","2024-09-27 13:28:33",Friday,4,1,Autumn,23,Americano,Coffee,High,0,Afternoon,3
"2024-09-27","2024-09-27 13:33:52",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-09-27","2024-09-27 18:07:44",Friday,4,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 18:08:58",Friday,4,1,Autumn,32,Latte,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 18:37:46",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 18:40:54",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 20:18:13",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 20:19:14",Friday,4,1,Autumn,32,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-27","2024-09-27 20:58:15",Friday,4,1,Autumn,27,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-28","2024-09-28 08:06:45",Saturday,5,0,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-28","2024-09-28 09:31:15",Saturday,5,0,Autumn,27,Americano with Milk,Coffee,High,1,Morning,1
"2024-09-28","2024-09-28 14:25:47",Saturday,5,0,Autumn,35,Latte,Coffee,Medium,1,Afternoon,3
"2024-09-28","2024-09-28 16:57:20",Saturday,5,0,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-28","2024-09-28 17:26:17",Saturday,5,0,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-28","2024-09-28 20:34:31",Saturday,5,0,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-28","2024-09-28 20:38:37",Saturday,5,0,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-28","2024-09-28 22:16:37",Saturday,5,0,Autumn,35,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-28","2024-09-28 22:17:30",Saturday,5,0,Autumn,35,Cocoa,Sweet,None,1,Evening,4
"2024-09-28","2024-09-28 22:18:16",Saturday,5,0,Autumn,25,Cortado,Coffee,Medium,1,Evening,4
"2024-09-28","2024-09-28 22:19:13",Saturday,5,0,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-09-29","2024-09-29 10:48:45",Sunday,6,0,Autumn,25,Americano,Coffee,High,0,Midday,2
"2024-09-29","2024-09-29 10:50:05",Sunday,6,0,Autumn,35,Cappuccino,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 10:51:03",Sunday,6,0,Autumn,35,Cappuccino,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 10:52:23",Sunday,6,0,Autumn,35,Cappuccino,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 10:53:42",Sunday,6,0,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-29","2024-09-29 12:35:43",Sunday,6,0,Autumn,35,Latte,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 12:50:58",Sunday,6,0,Autumn,25,Cortado,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 12:54:15",Sunday,6,0,Autumn,35,Latte,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 12:55:22",Sunday,6,0,Autumn,35,Latte,Coffee,Medium,1,Midday,2
"2024-09-29","2024-09-29 18:02:27",Sunday,6,0,Autumn,35,Cappuccino,Coffee,Medium,1,Evening,4
"2024-09-29","2024-09-29 22:31:03",Sunday,6,0,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-30","2024-09-30 08:08:48",Monday,0,1,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-09-30","2024-09-30 08:58:55",Monday,0,1,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-09-30","2024-09-30 09:00:05",Monday,0,1,Autumn,35,Hot Chocolate,Sweet,None,1,Morning,1
"2024-09-30","2024-09-30 10:01:09",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-30","2024-09-30 10:05:18",Monday,0,1,Autumn,25,Cortado,Coffee,Medium,1,Midday,2
"2024-09-30","2024-09-30 11:32:55",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-09-30","2024-09-30 16:45:44",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-30","2024-09-30 19:32:18",Monday,0,1,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-30","2024-09-30 19:53:14",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-30","2024-09-30 19:54:18",Monday,0,1,Autumn,25,Cortado,Coffee,Medium,1,Evening,4
"2024-09-30","2024-09-30 19:59:19",Monday,0,1,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-09-30","2024-09-30 20:00:42",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-30","2024-09-30 20:01:42",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-09-30","2024-09-30 21:41:08",Monday,0,1,Autumn,30,Americano with Milk,Coffee,High,1,Evening,4
"2024-10-01","2024-10-01 07:47:08",Tuesday,1,1,Autumn,35,Latte,Coffee,Medium,1,Morning,1
"2024-10-01","2024-10-01 09:48:31",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Morning,1
"2024-10-01","2024-10-01 10:02:27",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-01","2024-10-01 10:03:47",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-01","2024-10-01 11:55:32",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-01","2024-10-01 12:12:48",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-01","2024-10-01 12:14:23",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-01","2024-10-01 14:17:35",Tuesday,1,1,Autumn,25,Americano,Coffee,High,0,Afternoon,3
"2024-10-01","2024-10-01 14:18:53",Tuesday,1,1,Autumn,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-10-01","2024-10-01 16:08:39",Tuesday,1,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-01","2024-10-01 16:41:54",Tuesday,1,1,Autumn,25,Americano,Coffee,High,0,Evening,4
"2024-10-01","2024-10-01 18:08:27",Tuesday,1,1,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-10-01","2024-10-01 18:23:11",Tuesday,1,1,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-10-01","2024-10-01 18:24:14",Tuesday,1,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-01","2024-10-01 20:03:22",Tuesday,1,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-02","2024-10-02 07:57:19",Wednesday,2,1,Autumn,35,Latte,Coffee,Medium,1,Morning,1
"2024-10-02","2024-10-02 08:42:45",Wednesday,2,1,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-02","2024-10-02 09:19:17",Wednesday,2,1,Autumn,30,Americano with Milk,Coffee,High,1,Morning,1
"2024-10-02","2024-10-02 10:22:02",Wednesday,2,1,Autumn,35,Latte,Coffee,Medium,1,Midday,2
"2024-10-02","2024-10-02 10:23:55",Wednesday,2,1,Autumn,30,Americano with Milk,Coffee,High,1,Midday,2
"2024-10-02","2024-10-02 11:28:54",Wednesday,2,1,Autumn,35,Cappuccino,Coffee,Medium,1,Midday,2
"2024-10-02","2024-10-02 15:13:42",Wednesday,2,1,Autumn,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-10-02","2024-10-02 18:31:07",Wednesday,2,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-02","2024-10-02 22:18:55",Wednesday,2,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-02","2024-10-02 22:19:41",Wednesday,2,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-02","2024-10-02 22:20:24",Wednesday,2,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-03","2024-10-03 13:47:36",Thursday,3,1,Autumn,35,Cocoa,Sweet,None,1,Afternoon,3
"2024-10-03","2024-10-03 15:12:05",Thursday,3,1,Autumn,30,Americano with Milk,Coffee,High,1,Afternoon,3
"2024-10-03","2024-10-03 20:12:58",Thursday,3,1,Autumn,25,Cortado,Coffee,Medium,1,Evening,4
"2024-10-03","2024-10-03 20:14:05",Thursday,3,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-03","2024-10-03 21:21:06",Thursday,3,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-03","2024-10-03 21:21:47",Thursday,3,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-03","2024-10-03 21:29:03",Thursday,3,1,Autumn,35,Cappuccino,Coffee,Medium,1,Evening,4
"2024-10-03","2024-10-03 21:31:00",Thursday,3,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-04","2024-10-04 08:44:01",Friday,4,1,Autumn,25,Americano,Coffee,High,0,Morning,1
"2024-10-04","2024-10-04 08:45:39",Friday,4,1,Autumn,25,Americano,Coffee,High,0,Morning,1
"2024-10-04","2024-10-04 09:30:22",Friday,4,1,Autumn,30,Americano with Milk,Coffee,High,1,Morning,1
"2024-10-04","2024-10-04 09:31:27",Friday,4,1,Autumn,25,Americano,Coffee,High,0,Morning,1
"2024-10-04","2024-10-04 09:53:59",Friday,4,1,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-04","2024-10-04 09:55:05",Friday,4,1,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-04","2024-10-04 17:35:15",Friday,4,1,Autumn,35,Latte,Coffee,Medium,1,Evening,4
"2024-10-04","2024-10-04 17:42:22",Friday,4,1,Autumn,35,Hot Chocolate,Sweet,None,1,Evening,4
"2024-10-04","2024-10-04 17:44:36",Friday,4,1,Autumn,35,Cocoa,Sweet,None,1,Evening,4
"2024-10-05","2024-10-05 09:00:47",Saturday,5,0,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-05","2024-10-05 09:01:43",Saturday,5,0,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-05","2024-10-05 09:35:45",Saturday,5,0,Autumn,35,Cocoa,Sweet,None,1,Morning,1
"2024-10-05","2024-10-05 13:12:13",Saturday,5,0,Autumn,35,Cappuccino,Coffee,Medium,1,Afternoon,3
"2024-10-05","2024-10-05 20:08:38",Saturday,5,0,Autumn,25,Americano,Coffee,High,0,Evening,4
"2024-10-05","2024-10-05 20:09:34",Saturday,5,0,Autumn,25,Americano,Coffee,High,0,Evening,4
"2024-10-06","2024-10-06 08:22:57",Sunday,6,0,Autumn,25,Cortado,Coffee,Medium,1,Morning,1
"2024-10-06","2024-10-06 10:05:44",Sunday,6,0,Autumn,35,Cappuccino,Coffee,Medium,1,Midday,2
"2024-10-06","2024-10-06 10:06:47",Sunday,6,0,Autumn,25,Cortado,Coffee,Medium,1,Midday,2
"2024-10-06","2024-10-06 11:55:29",Sunday,6,0,Autumn,35,Latte,Coffee,Medium,1,Midday,2
